Country,Code,Date,Confirmed,Days since confirmed
Tunisia,TUN,2020-04-07,37.42857,7.0
Tunisia,TUN,2020-04-08,33.42857,8.0
Tunisia,TUN,2020-04-09,32.71429,9.0
Tunisia,TUN,2020-04-10,26.85714,10.0
Tunisia,TUN,2020-04-11,30.85714,11.0
Tunisia,TUN,2020-04-12,27.14286,12.0
Tunisia,TUN,2020-04-13,22.0,13.0
Tunisia,TUN,2020-04-14,21.71429,14.0
Tunisia,TUN,2020-04-15,21.57143,15.0
Tunisia,TUN,2020-04-16,22.42857,16.0
Tunisia,TUN,2020-04-17,25.57143,17.0
Tunisia,TUN,2020-04-18,27.57143,18.0
Tunisia,TUN,2020-04-19,25.85714,19.0
Tunisia,TUN,2020-04-20,24.57143,20.0
Tunisia,TUN,2020-04-21,22.57143,21.0
Tunisia,TUN,2020-04-22,22.0,22.0
Tunisia,TUN,2020-04-23,17.28571,23.0
Tunisia,TUN,2020-04-24,13.71429,24.0
Tunisia,TUN,2020-04-25,8.28571,25.0
Tunisia,TUN,2020-04-26,10.42857,26.0
Tunisia,TUN,2020-04-27,10.0,27.0
Tunisia,TUN,2020-04-28,11.85714,28.0
Tunisia,TUN,2020-04-29,10.57143,29.0
Tunisia,TUN,2020-04-30,11.28571,30.0
Tunisia,TUN,2020-05-01,10.85714,31.0
Tunisia,TUN,2020-05-02,10.85714,32.0
Tunisia,TUN,2020-05-03,10.0,33.0
Tunisia,TUN,2020-05-04,9.14286,34.0
Tunisia,TUN,2020-05-05,7.28571,35.0
Tunisia,TUN,2020-05-06,6.71429,36.0
Tunisia,TUN,2020-05-07,6.42857,37.0
Tunisia,TUN,2020-05-08,4.57143,38.0
Tunisia,TUN,2020-05-09,4.57143,39.0
Tunisia,TUN,2020-05-10,3.28571,40.0
Tunisia,TUN,2020-05-11,2.71429,41.0
Tunisia,TUN,2020-05-12,2.0,42.0
Tunisia,TUN,2020-05-13,1.42857,43.0
Tunisia,TUN,2020-05-14,1.0,44.0
Tunisia,TUN,2020-05-15,0.85714,45.0
Tunisia,TUN,2020-05-16,0.71429,46.0
Tunisia,TUN,2020-05-17,0.42857,47.0
Tunisia,TUN,2020-05-18,0.71429,48.0
Tunisia,TUN,2020-05-19,1.57143,49.0
Tunisia,TUN,2020-05-20,1.71429,50.0
Tunisia,TUN,2020-05-21,1.85714,51.0
Tunisia,TUN,2020-05-22,2.0,52.0
Tunisia,TUN,2020-05-23,1.85714,53.0
Tunisia,TUN,2020-05-24,1.85714,54.0
Tunisia,TUN,2020-05-25,2.0,55.0
Tunisia,TUN,2020-05-26,1.14286,56.0
Tunisia,TUN,2020-05-27,1.0,57.0
Tunisia,TUN,2020-05-28,0.85714,58.0
Tunisia,TUN,2020-05-29,3.14286,59.0
Tunisia,TUN,2020-05-30,3.28571,60.0
Tunisia,TUN,2020-05-31,4.0,61.0
Tunisia,TUN,2020-06-01,3.71429,62.0
Tunisia,TUN,2020-06-02,4.71429,63.0
Tunisia,TUN,2020-06-03,5.0,64.0
Tunisia,TUN,2020-06-04,5.14286,65.0
Tunisia,TUN,2020-06-05,2.71429,66.0
Tunisia,TUN,2020-06-06,2.28571,67.0
Tunisia,TUN,2020-06-07,1.57143,68.0
Tunisia,TUN,2020-06-08,1.42857,69.0
Tunisia,TUN,2020-06-09,0.42857,70.0
Tunisia,TUN,2020-06-10,0.14286,71.0
Tunisia,TUN,2020-06-11,0.0,72.0
Tunisia,TUN,2020-06-12,0.0,73.0
Tunisia,TUN,2020-06-13,0.85714,74.0
Tunisia,TUN,2020-06-14,1.0,75.0
Turkey,TUR,2020-03-12,,-7.0
Turkey,TUR,2020-03-13,,-6.0
Turkey,TUR,2020-03-14,,-5.0
Turkey,TUR,2020-03-15,,-4.0
Turkey,TUR,2020-03-16,6.0,-3.0
Turkey,TUR,2020-03-17,11.75,-2.0
Turkey,TUR,2020-03-18,19.6,-1.0
Turkey,TUR,2020-03-19,38.0,0.0
Turkey,TUR,2020-03-20,71.4,1.0
Turkey,TUR,2020-03-21,111.33333,2.0
Turkey,TUR,2020-03-22,135.0,3.0
Turkey,TUR,2020-03-23,174.0,4.0
Turkey,TUR,2020-03-24,211.71429,5.0
Turkey,TUR,2020-03-25,253.42857,6.0
Turkey,TUR,2020-03-26,320.28571,7.0
Turkey,TUR,2020-03-27,467.14286,8.0
Turkey,TUR,2020-03-28,718.28571,9.0
Turkey,TUR,2020-03-29,922.14286,10.0
Turkey,TUR,2020-03-30,1140.14286,11.0
Turkey,TUR,2020-03-31,1328.28571,12.0
Turkey,TUR,2020-04-01,1665.57143,13.0
Turkey,TUR,2020-04-02,1892.28571,14.0
Turkey,TUR,2020-04-03,2072.28571,15.0
Turkey,TUR,2020-04-04,2174.71429,16.0
Turkey,TUR,2020-04-05,2361.71429,17.0
Turkey,TUR,2020-04-06,2550.28571,18.0
Turkey,TUR,2020-04-07,2770.0,19.0
Turkey,TUR,2020-04-08,2939.71429,20.0
Turkey,TUR,2020-04-09,3221.0,21.0
Turkey,TUR,2020-04-10,3449.57143,22.0
Turkey,TUR,2020-04-11,3729.71429,23.0
Turkey,TUR,2020-04-12,4033.28571,24.0
Turkey,TUR,2020-04-13,4269.57143,25.0
Turkey,TUR,2020-04-14,4404.57143,26.0
Turkey,TUR,2020-04-15,4428.85714,27.0
Turkey,TUR,2020-04-16,4452.28571,28.0
Turkey,TUR,2020-04-17,4558.71429,29.0
Turkey,TUR,2020-04-18,4502.42857,30.0
Turkey,TUR,2020-04-19,4308.85714,31.0
Turkey,TUR,2020-04-20,4192.85714,32.0
Turkey,TUR,2020-04-21,4275.85714,33.0
Turkey,TUR,2020-04-22,4354.28571,34.0
Turkey,TUR,2020-04-23,4183.14286,35.0
Turkey,TUR,2020-04-24,3942.42857,36.0
Turkey,TUR,2020-04-25,3766.57143,37.0
Turkey,TUR,2020-04-26,3634.85714,38.0
Turkey,TUR,2020-04-27,3403.42857,39.0
Turkey,TUR,2020-04-28,3040.14286,40.0
Turkey,TUR,2020-04-29,2723.14286,41.0
Turkey,TUR,2020-04-30,2702.14286,42.0
Turkey,TUR,2020-05-01,2630.57143,43.0
Turkey,TUR,2020-05-02,2497.14286,44.0
Turkey,TUR,2020-05-03,2371.71429,45.0
Turkey,TUR,2020-05-04,2273.57143,46.0
Turkey,TUR,2020-05-05,2199.71429,47.0
Turkey,TUR,2020-05-06,2119.71429,48.0
Turkey,TUR,2020-05-07,2022.14286,49.0
Turkey,TUR,2020-05-08,1931.0,50.0
Turkey,TUR,2020-05-09,1882.42857,51.0
Turkey,TUR,2020-05-10,1820.0,52.0
Turkey,TUR,2020-05-11,1801.71429,53.0
Turkey,TUR,2020-05-12,1730.28571,54.0
Turkey,TUR,2020-05-13,1712.0,55.0
Turkey,TUR,2020-05-14,1624.28571,56.0
Turkey,TUR,2020-05-15,1575.42857,57.0
Turkey,TUR,2020-05-16,1555.42857,58.0
Turkey,TUR,2020-05-17,1564.57143,59.0
Turkey,TUR,2020-05-18,1539.71429,60.0
Turkey,TUR,2020-05-19,1546.0,61.0
Turkey,TUR,2020-05-20,1448.57143,62.0
Turkey,TUR,2020-05-21,1353.28571,63.0
Turkey,TUR,2020-05-22,1257.0,64.0
Turkey,TUR,2020-05-23,1149.0,65.0
Turkey,TUR,2020-05-24,1088.42857,66.0
Turkey,TUR,2020-05-25,1056.0,67.0
Turkey,TUR,2020-05-26,1031.57143,68.0
Turkey,TUR,2020-05-27,1021.0,69.0
Turkey,TUR,2020-05-28,1030.0,70.0
Turkey,TUR,2020-05-29,1061.57143,71.0
Turkey,TUR,2020-05-30,1088.57143,72.0
Turkey,TUR,2020-05-31,1059.57143,73.0
Turkey,TUR,2020-06-01,1016.42857,74.0
Turkey,TUR,2020-06-02,993.57143,75.0
Turkey,TUR,2020-06-03,970.42857,76.0
Turkey,TUR,2020-06-04,946.42857,77.0
Turkey,TUR,2020-06-05,918.71429,78.0
Turkey,TUR,2020-06-06,888.57143,79.0
Turkey,TUR,2020-06-07,873.57143,80.0
Turkey,TUR,2020-06-08,884.28571,81.0
Turkey,TUR,2020-06-09,907.42857,82.0
Turkey,TUR,2020-06-10,937.0,83.0
Turkey,TUR,2020-06-11,944.85714,84.0
Turkey,TUR,2020-06-12,944.71429,85.0
Turkey,TUR,2020-06-13,982.57143,86.0
Turkey,TUR,2020-06-14,1065.57143,87.0
Turks and Caicos Islands,TCA,2020-03-27,0.66667,
Turks and Caicos Islands,TCA,2020-03-28,0.5,
Turks and Caicos Islands,TCA,2020-03-29,1.0,
Turks and Caicos Islands,TCA,2020-03-30,0.83333,
Turks and Caicos Islands,TCA,2020-03-31,0.71429,
Turks and Caicos Islands,TCA,2020-04-01,0.57143,
Turks and Caicos Islands,TCA,2020-04-02,0.57143,
Turks and Caicos Islands,TCA,2020-04-03,0.42857,
Turks and Caicos Islands,TCA,2020-04-04,0.42857,
Turks and Caicos Islands,TCA,2020-04-05,0.0,
Turks and Caicos Islands,TCA,2020-04-06,0.0,
Turks and Caicos Islands,TCA,2020-04-07,0.42857,
Turks and Caicos Islands,TCA,2020-04-08,0.42857,
Turks and Caicos Islands,TCA,2020-04-09,0.42857,
Turks and Caicos Islands,TCA,2020-04-10,0.42857,
Turks and Caicos Islands,TCA,2020-04-11,0.57143,
Turks and Caicos Islands,TCA,2020-04-12,0.57143,
Turks and Caicos Islands,TCA,2020-04-13,0.57143,
Turks and Caicos Islands,TCA,2020-04-14,0.28571,
Turks and Caicos Islands,TCA,2020-04-15,0.28571,
Turks and Caicos Islands,TCA,2020-04-16,0.42857,
Turks and Caicos Islands,TCA,2020-04-17,0.42857,
Turks and Caicos Islands,TCA,2020-04-18,0.28571,
Turks and Caicos Islands,TCA,2020-04-19,0.28571,
Turks and Caicos Islands,TCA,2020-04-20,0.28571,
Turks and Caicos Islands,TCA,2020-04-21,0.14286,
Turks and Caicos Islands,TCA,2020-04-22,0.14286,
Turks and Caicos Islands,TCA,2020-04-23,0.0,
Turks and Caicos Islands,TCA,2020-04-24,0.0,
Turks and Caicos Islands,TCA,2020-04-25,0.0,
Turks and Caicos Islands,TCA,2020-04-26,0.0,
Turks and Caicos Islands,TCA,2020-04-27,0.0,
Turks and Caicos Islands,TCA,2020-04-28,0.14286,
Turks and Caicos Islands,TCA,2020-04-29,0.14286,
Turks and Caicos Islands,TCA,2020-04-30,0.14286,
Turks and Caicos Islands,TCA,2020-05-01,0.14286,
Turks and Caicos Islands,TCA,2020-05-02,0.14286,
Turks and Caicos Islands,TCA,2020-05-03,0.14286,
Turks and Caicos Islands,TCA,2020-05-04,0.14286,
Turks and Caicos Islands,TCA,2020-05-05,0.0,
Turks and Caicos Islands,TCA,2020-05-06,0.0,
Turks and Caicos Islands,TCA,2020-05-07,0.0,
Turks and Caicos Islands,TCA,2020-05-08,0.0,
Turks and Caicos Islands,TCA,2020-05-09,0.0,
Turks and Caicos Islands,TCA,2020-05-10,0.0,
Turks and Caicos Islands,TCA,2020-05-11,0.0,
Turks and Caicos Islands,TCA,2020-05-12,0.0,
Turks and Caicos Islands,TCA,2020-05-13,0.0,
Turks and Caicos Islands,TCA,2020-05-14,0.0,
Turks and Caicos Islands,TCA,2020-05-15,0.0,
Turks and Caicos Islands,TCA,2020-05-16,0.0,
Turks and Caicos Islands,TCA,2020-05-17,0.0,
Turks and Caicos Islands,TCA,2020-05-18,0.0,
Turks and Caicos Islands,TCA,2020-05-19,0.0,
Turks and Caicos Islands,TCA,2020-05-20,0.0,
Turks and Caicos Islands,TCA,2020-05-21,0.0,
Turks and Caicos Islands,TCA,2020-05-22,0.0,
Turks and Caicos Islands,TCA,2020-05-23,0.0,
Turks and Caicos Islands,TCA,2020-05-24,0.0,
Turks and Caicos Islands,TCA,2020-05-25,0.0,
Turks and Caicos Islands,TCA,2020-05-26,0.0,
Turks and Caicos Islands,TCA,2020-05-27,0.0,
Turks and Caicos Islands,TCA,2020-05-28,0.0,
Turks and Caicos Islands,TCA,2020-05-29,0.0,
Turks and Caicos Islands,TCA,2020-05-30,0.0,
Turks and Caicos Islands,TCA,2020-05-31,0.0,
Turks and Caicos Islands,TCA,2020-06-01,0.0,
Turks and Caicos Islands,TCA,2020-06-02,0.0,
Turks and Caicos Islands,TCA,2020-06-03,0.0,
Turks and Caicos Islands,TCA,2020-06-04,0.0,
Turks and Caicos Islands,TCA,2020-06-05,0.0,
Turks and Caicos Islands,TCA,2020-06-06,0.0,
Turks and Caicos Islands,TCA,2020-06-07,0.0,
Turks and Caicos Islands,TCA,2020-06-08,0.0,
Turks and Caicos Islands,TCA,2020-06-09,0.0,
Turks and Caicos Islands,TCA,2020-06-10,0.0,
Turks and Caicos Islands,TCA,2020-06-11,0.0,
Turks and Caicos Islands,TCA,2020-06-12,0.0,
Turks and Caicos Islands,TCA,2020-06-13,0.0,
Turks and Caicos Islands,TCA,2020-06-14,0.0,
Uganda,UGA,2020-03-22,,-70.0
Uganda,UGA,2020-03-23,,-69.0
Uganda,UGA,2020-03-24,3.0,-68.0
Uganda,UGA,2020-03-25,2.25,-67.0
Uganda,UGA,2020-03-26,2.8,-66.0
Uganda,UGA,2020-03-27,2.33333,-65.0
Uganda,UGA,2020-03-28,2.0,-64.0
Uganda,UGA,2020-03-29,4.14286,-63.0
Uganda,UGA,2020-03-30,4.57143,-62.0
Uganda,UGA,2020-03-31,3.42857,-61.0
Uganda,UGA,2020-04-01,5.0,-60.0
Uganda,UGA,2020-04-02,4.28571,-59.0
Uganda,UGA,2020-04-03,4.42857,-58.0
Uganda,UGA,2020-04-04,4.85714,-57.0
Uganda,UGA,2020-04-05,2.57143,-56.0
Uganda,UGA,2020-04-06,2.71429,-55.0
Uganda,UGA,2020-04-07,2.71429,-54.0
Uganda,UGA,2020-04-08,1.14286,-53.0
Uganda,UGA,2020-04-09,1.28571,-52.0
Uganda,UGA,2020-04-10,1.14286,-51.0
Uganda,UGA,2020-04-11,0.71429,-50.0
Uganda,UGA,2020-04-12,0.71429,-49.0
Uganda,UGA,2020-04-13,0.28571,-48.0
Uganda,UGA,2020-04-14,0.28571,-47.0
Uganda,UGA,2020-04-15,0.42857,-46.0
Uganda,UGA,2020-04-16,0.28571,-45.0
Uganda,UGA,2020-04-17,0.28571,-44.0
Uganda,UGA,2020-04-18,0.28571,-43.0
Uganda,UGA,2020-04-19,0.28571,-42.0
Uganda,UGA,2020-04-20,0.14286,-41.0
Uganda,UGA,2020-04-21,0.28571,-40.0
Uganda,UGA,2020-04-22,0.42857,-39.0
Uganda,UGA,2020-04-23,0.85714,-38.0
Uganda,UGA,2020-04-24,2.71429,-37.0
Uganda,UGA,2020-04-25,2.85714,-36.0
Uganda,UGA,2020-04-26,2.85714,-35.0
Uganda,UGA,2020-04-27,3.42857,-34.0
Uganda,UGA,2020-04-28,3.28571,-33.0
Uganda,UGA,2020-04-29,3.0,-32.0
Uganda,UGA,2020-04-30,2.85714,-31.0
Uganda,UGA,2020-05-01,1.28571,-30.0
Uganda,UGA,2020-05-02,1.42857,-29.0
Uganda,UGA,2020-05-03,1.85714,-28.0
Uganda,UGA,2020-05-04,1.42857,-27.0
Uganda,UGA,2020-05-05,2.57143,-26.0
Uganda,UGA,2020-05-06,2.71429,-25.0
Uganda,UGA,2020-05-07,2.42857,-24.0
Uganda,UGA,2020-05-08,2.57143,-23.0
Uganda,UGA,2020-05-09,2.28571,-22.0
Uganda,UGA,2020-05-10,4.0,-21.0
Uganda,UGA,2020-05-11,4.57143,-20.0
Uganda,UGA,2020-05-12,3.57143,-19.0
Uganda,UGA,2020-05-13,4.0,-18.0
Uganda,UGA,2020-05-14,5.85714,-17.0
Uganda,UGA,2020-05-15,8.42857,-16.0
Uganda,UGA,2020-05-16,14.57143,-15.0
Uganda,UGA,2020-05-17,15.85714,-14.0
Uganda,UGA,2020-05-18,15.14286,-13.0
Uganda,UGA,2020-05-19,19.71429,-12.0
Uganda,UGA,2020-05-20,19.14286,-11.0
Uganda,UGA,2020-05-21,0.85714,-10.0
Uganda,UGA,2020-05-22,0.0,-9.0
Uganda,UGA,2020-05-23,-4.0,-8.0
Uganda,UGA,2020-05-24,-4.14286,-7.0
Uganda,UGA,2020-05-25,-2.14286,-6.0
Uganda,UGA,2020-05-26,-5.42857,-5.0
Uganda,UGA,2020-05-27,-1.0,-4.0
Uganda,UGA,2020-05-28,19.42857,-3.0
Uganda,UGA,2020-05-29,22.42857,-2.0
Uganda,UGA,2020-05-30,22.0,-1.0
Uganda,UGA,2020-05-31,30.71429,0.0
Uganda,UGA,2020-06-01,35.14286,1.0
Uganda,UGA,2020-06-02,33.57143,2.0
Uganda,UGA,2020-06-03,33.71429,3.0
Uganda,UGA,2020-06-04,32.28571,4.0
Uganda,UGA,2020-06-05,29.28571,5.0
Uganda,UGA,2020-06-06,32.57143,6.0
Uganda,UGA,2020-06-07,25.71429,7.0
Uganda,UGA,2020-06-08,22.57143,8.0
Uganda,UGA,2020-06-09,27.0,9.0
Uganda,UGA,2020-06-10,24.0,10.0
Uganda,UGA,2020-06-11,22.57143,11.0
Uganda,UGA,2020-06-12,22.42857,12.0
Uganda,UGA,2020-06-13,18.42857,13.0
Uganda,UGA,2020-06-14,14.42857,14.0
Ukraine,UKR,2020-03-04,,-25.0
Ukraine,UKR,2020-03-05,,-24.0
Ukraine,UKR,2020-03-06,,-23.0
Ukraine,UKR,2020-03-07,,-22.0
Ukraine,UKR,2020-03-08,,-21.0
Ukraine,UKR,2020-03-09,,-20.0
Ukraine,UKR,2020-03-10,,-19.0
Ukraine,UKR,2020-03-11,,-18.0
Ukraine,UKR,2020-03-12,,-17.0
Ukraine,UKR,2020-03-13,,-16.0
Ukraine,UKR,2020-03-14,,-15.0
Ukraine,UKR,2020-03-15,,-14.0
Ukraine,UKR,2020-03-16,,-13.0
Ukraine,UKR,2020-03-17,1.33333,-12.0
Ukraine,UKR,2020-03-18,3.25,-11.0
Ukraine,UKR,2020-03-19,3.6,-10.0
Ukraine,UKR,2020-03-20,4.6,-9.0
Ukraine,UKR,2020-03-21,3.83333,-8.0
Ukraine,UKR,2020-03-22,5.42857,-7.0
Ukraine,UKR,2020-03-23,6.28571,-6.0
Ukraine,UKR,2020-03-24,9.71429,-5.0
Ukraine,UKR,2020-03-25,10.0,-4.0
Ukraine,UKR,2020-03-26,13.42857,-3.0
Ukraine,UKR,2020-03-27,18.57143,-2.0
Ukraine,UKR,2020-03-28,27.42857,-1.0
Ukraine,UKR,2020-03-29,38.57143,0.0
Ukraine,UKR,2020-03-30,53.0,1.0
Ukraine,UKR,2020-03-31,58.14286,2.0
Ukraine,UKR,2020-04-01,66.42857,3.0
Ukraine,UKR,2020-04-02,97.28571,4.0
Ukraine,UKR,2020-04-03,92.57143,5.0
Ukraine,UKR,2020-04-04,109.85714,6.0
Ukraine,UKR,2020-04-05,112.14286,7.0
Ukraine,UKR,2020-04-06,119.0,8.0
Ukraine,UKR,2020-04-07,119.85714,9.0
Ukraine,UKR,2020-04-08,130.42857,10.0
Ukraine,UKR,2020-04-09,124.85714,11.0
Ukraine,UKR,2020-04-10,155.42857,12.0
Ukraine,UKR,2020-04-11,173.71429,13.0
Ukraine,UKR,2020-04-12,202.14286,14.0
Ukraine,UKR,2020-04-13,218.0,15.0
Ukraine,UKR,2020-04-14,254.71429,16.0
Ukraine,UKR,2020-04-15,272.85714,17.0
Ukraine,UKR,2020-04-16,356.14286,18.0
Ukraine,UKR,2020-04-17,367.14286,19.0
Ukraine,UKR,2020-04-18,414.71429,20.0
Ukraine,UKR,2020-04-19,419.71429,21.0
Ukraine,UKR,2020-04-20,419.0,22.0
Ukraine,UKR,2020-04-21,431.85714,23.0
Ukraine,UKR,2020-04-22,460.0,24.0
Ukraine,UKR,2020-04-23,429.85714,25.0
Ukraine,UKR,2020-04-24,455.0,26.0
Ukraine,UKR,2020-04-25,431.28571,27.0
Ukraine,UKR,2020-04-26,452.57143,28.0
Ukraine,UKR,2020-04-27,471.28571,29.0
Ukraine,UKR,2020-04-28,412.0,30.0
Ukraine,UKR,2020-04-29,402.57143,31.0
Ukraine,UKR,2020-04-30,385.14286,32.0
Ukraine,UKR,2020-05-01,394.14286,33.0
Ukraine,UKR,2020-05-02,390.85714,34.0
Ukraine,UKR,2020-05-03,399.14286,35.0
Ukraine,UKR,2020-05-04,414.85714,36.0
Ukraine,UKR,2020-05-05,474.57143,37.0
Ukraine,UKR,2020-05-06,469.57143,38.0
Ukraine,UKR,2020-05-07,474.0,39.0
Ukraine,UKR,2020-05-08,469.28571,40.0
Ukraine,UKR,2020-05-09,476.28571,41.0
Ukraine,UKR,2020-05-10,471.28571,42.0
Ukraine,UKR,2020-05-11,474.14286,43.0
Ukraine,UKR,2020-05-12,473.85714,44.0
Ukraine,UKR,2020-05-13,475.14286,45.0
Ukraine,UKR,2020-05-14,463.0,46.0
Ukraine,UKR,2020-05-15,450.85714,47.0
Ukraine,UKR,2020-05-16,447.85714,48.0
Ukraine,UKR,2020-05-17,449.71429,49.0
Ukraine,UKR,2020-05-18,437.0,50.0
Ukraine,UKR,2020-05-19,424.0,51.0
Ukraine,UKR,2020-05-20,407.57143,52.0
Ukraine,UKR,2020-05-21,400.71429,53.0
Ukraine,UKR,2020-05-22,408.42857,54.0
Ukraine,UKR,2020-05-23,402.57143,55.0
Ukraine,UKR,2020-05-24,388.85714,56.0
Ukraine,UKR,2020-05-25,385.0,57.0
Ukraine,UKR,2020-05-26,375.57143,58.0
Ukraine,UKR,2020-05-27,386.85714,59.0
Ukraine,UKR,2020-05-28,336.28571,60.0
Ukraine,UKR,2020-05-29,382.28571,61.0
Ukraine,UKR,2020-05-30,436.57143,62.0
Ukraine,UKR,2020-05-31,374.85714,63.0
Ukraine,UKR,2020-06-01,383.71429,64.0
Ukraine,UKR,2020-06-02,442.14286,65.0
Ukraine,UKR,2020-06-03,462.71429,66.0
Ukraine,UKR,2020-06-04,546.71429,67.0
Ukraine,UKR,2020-06-05,511.71429,68.0
Ukraine,UKR,2020-06-06,472.85714,69.0
Ukraine,UKR,2020-06-07,472.85714,70.0
Ukraine,UKR,2020-06-08,475.28571,71.0
Ukraine,UKR,2020-06-09,446.0,72.0
Ukraine,UKR,2020-06-10,433.28571,73.0
Ukraine,UKR,2020-06-11,424.28571,74.0
Ukraine,UKR,2020-06-12,443.71429,75.0
Ukraine,UKR,2020-06-13,462.71429,76.0
Ukraine,UKR,2020-06-14,570.28571,77.0
United Arab Emirates,ARE,2020-01-02,0.0,-84.0
United Arab Emirates,ARE,2020-01-03,0.0,-83.0
United Arab Emirates,ARE,2020-01-04,0.0,-82.0
United Arab Emirates,ARE,2020-01-05,0.0,-81.0
United Arab Emirates,ARE,2020-01-06,0.0,-80.0
United Arab Emirates,ARE,2020-01-07,0.0,-79.0
United Arab Emirates,ARE,2020-01-08,0.0,-78.0
United Arab Emirates,ARE,2020-01-09,0.0,-77.0
United Arab Emirates,ARE,2020-01-10,0.0,-76.0
United Arab Emirates,ARE,2020-01-11,0.0,-75.0
United Arab Emirates,ARE,2020-01-12,0.0,-74.0
United Arab Emirates,ARE,2020-01-13,0.0,-73.0
United Arab Emirates,ARE,2020-01-14,0.0,-72.0
United Arab Emirates,ARE,2020-01-15,0.0,-71.0
United Arab Emirates,ARE,2020-01-16,0.0,-70.0
United Arab Emirates,ARE,2020-01-17,0.0,-69.0
United Arab Emirates,ARE,2020-01-18,0.0,-68.0
United Arab Emirates,ARE,2020-01-19,0.0,-67.0
United Arab Emirates,ARE,2020-01-20,0.0,-66.0
United Arab Emirates,ARE,2020-01-21,0.0,-65.0
United Arab Emirates,ARE,2020-01-22,0.0,-64.0
United Arab Emirates,ARE,2020-01-23,0.0,-63.0
United Arab Emirates,ARE,2020-01-24,0.0,-62.0
United Arab Emirates,ARE,2020-01-25,0.0,-61.0
United Arab Emirates,ARE,2020-01-26,0.0,-60.0
United Arab Emirates,ARE,2020-01-27,0.14286,-59.0
United Arab Emirates,ARE,2020-01-28,0.14286,-58.0
United Arab Emirates,ARE,2020-01-29,0.14286,-57.0
United Arab Emirates,ARE,2020-01-30,0.57143,-56.0
United Arab Emirates,ARE,2020-01-31,0.57143,-55.0
United Arab Emirates,ARE,2020-02-01,0.57143,-54.0
United Arab Emirates,ARE,2020-02-02,0.71429,-53.0
United Arab Emirates,ARE,2020-02-03,0.57143,-52.0
United Arab Emirates,ARE,2020-02-04,0.57143,-51.0
United Arab Emirates,ARE,2020-02-05,0.57143,-50.0
United Arab Emirates,ARE,2020-02-06,0.14286,-49.0
United Arab Emirates,ARE,2020-02-07,0.14286,-48.0
United Arab Emirates,ARE,2020-02-08,0.42857,-47.0
United Arab Emirates,ARE,2020-02-09,0.28571,-46.0
United Arab Emirates,ARE,2020-02-10,0.28571,-45.0
United Arab Emirates,ARE,2020-02-11,0.42857,-44.0
United Arab Emirates,ARE,2020-02-12,0.42857,-43.0
United Arab Emirates,ARE,2020-02-13,0.42857,-42.0
United Arab Emirates,ARE,2020-02-14,0.42857,-41.0
United Arab Emirates,ARE,2020-02-15,0.14286,-40.0
United Arab Emirates,ARE,2020-02-16,0.14286,-39.0
United Arab Emirates,ARE,2020-02-17,0.28571,-38.0
United Arab Emirates,ARE,2020-02-18,0.14286,-37.0
United Arab Emirates,ARE,2020-02-19,0.14286,-36.0
United Arab Emirates,ARE,2020-02-20,0.14286,-35.0
United Arab Emirates,ARE,2020-02-21,0.14286,-34.0
United Arab Emirates,ARE,2020-02-22,0.42857,-33.0
United Arab Emirates,ARE,2020-02-23,0.71429,-32.0
United Arab Emirates,ARE,2020-02-24,0.57143,-31.0
United Arab Emirates,ARE,2020-02-25,0.57143,-30.0
United Arab Emirates,ARE,2020-02-26,0.57143,-29.0
United Arab Emirates,ARE,2020-02-27,0.57143,-28.0
United Arab Emirates,ARE,2020-02-28,1.42857,-27.0
United Arab Emirates,ARE,2020-02-29,1.14286,-26.0
United Arab Emirates,ARE,2020-03-01,1.14286,-25.0
United Arab Emirates,ARE,2020-03-02,1.14286,-24.0
United Arab Emirates,ARE,2020-03-03,1.33333,-23.0
United Arab Emirates,ARE,2020-03-04,2.33333,-22.0
United Arab Emirates,ARE,2020-03-05,2.8,-21.0
United Arab Emirates,ARE,2020-03-06,2.0,-20.0
United Arab Emirates,ARE,2020-03-07,2.5,-19.0
United Arab Emirates,ARE,2020-03-08,6.0,-18.0
United Arab Emirates,ARE,2020-03-09,8.0,-17.0
United Arab Emirates,ARE,2020-03-10,9.5,-16.0
United Arab Emirates,ARE,2020-03-11,11.75,-15.0
United Arab Emirates,ARE,2020-03-12,11.75,-14.0
United Arab Emirates,ARE,2020-03-13,14.0,-13.0
United Arab Emirates,ARE,2020-03-14,14.0,-12.0
United Arab Emirates,ARE,2020-03-15,10.0,-11.0
United Arab Emirates,ARE,2020-03-16,8.2,-10.0
United Arab Emirates,ARE,2020-03-17,7.8,-9.0
United Arab Emirates,ARE,2020-03-18,7.8,-8.0
United Arab Emirates,ARE,2020-03-19,6.5,-7.0
United Arab Emirates,ARE,2020-03-20,9.16667,-6.0
United Arab Emirates,ARE,2020-03-21,7.85714,-5.0
United Arab Emirates,ARE,2020-03-22,9.71429,-4.0
United Arab Emirates,ARE,2020-03-23,9.57143,-3.0
United Arab Emirates,ARE,2020-03-24,14.28571,-2.0
United Arab Emirates,ARE,2020-03-25,19.28571,-1.0
United Arab Emirates,ARE,2020-03-26,31.42857,0.0
United Arab Emirates,ARE,2020-03-27,27.57143,1.0
United Arab Emirates,ARE,2020-03-28,37.85714,2.0
United Arab Emirates,ARE,2020-03-29,45.0,3.0
United Arab Emirates,ARE,2020-03-30,45.0,4.0
United Arab Emirates,ARE,2020-03-31,59.0,5.0
United Arab Emirates,ARE,2020-04-01,59.42857,6.0
